
INFO 	2016-04-06 12:13:03 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-04-06 12:13:03 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-04-06 12:13:03 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-06 12:13:03 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-06 13:08:06 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-06 13:08:06 	[trim_reads_trimmomatic] 	reads after trimming = 166070242
INFO 	2016-04-06 13:08:18 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-06 13:08:18 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_029_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-04-06 13:08:18 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 3390

INFO 	2016-04-06 13:08:19 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-04-06 13:08:19 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_029_01_01_chipseq'\tLB:'gv_029_01_01_chipseq'\tPL:illumina\tPU:'gv_029_01_01_chipseq'\tSM:'gv_029_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_029_01_01_chipseq/fastqs_processed/trimmomatic/single_end/gv_029_01_01_chipseq_read1.fastq.gz
[main] Real time: 7868.242 sec; CPU: 60792.459 sec
[bam_sort_core] merging from 91 files...
INFO 	2016-04-06 16:09:42 	[align_bwa] 	reads aligned = 166070849
INFO 	2016-04-06 16:09:42 	[align_bwa] 	reads unique = 139082414
INFO 	2016-04-06 16:09:44 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-04-06 16:10:12 	[align_bwa] 	step time for completion (seconds) = 10913

INFO 	2016-04-06 16:10:13 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-04-06 16:15:55 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	estimated genome size = 3030103122
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	estimated average read density per bp = 0.045900
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	total tags = 139082414.0
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	total_positions = 135205666
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	avg. tag length = 49.0
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	avg. tags per position = 1.029
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	fragment length estimate = 139
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	peak width estimate = 170
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.1
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.1
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	avg. fragment GC% = 43.14
INFO 	2016-04-06 16:39:21 	[make_tag_directory] 	avg. expected GC% = 40.45
INFO 	2016-04-06 16:39:33 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-04-06 16:39:33 	[make_tag_directory] 	step time for completion (seconds) = 1760

INFO 	2016-04-06 16:39:34 	[make_bigbed] 	make BigBed file
TIME 	2016-04-06 16:45:42 	[make_bigbed] 	step time for completion (seconds) = 368

INFO 	2016-04-06 16:45:43 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-04-06 16:45:43 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-04-06 16:45:43 	[calculate_rpms] 	fragment length estimate = 139
INFO 	2016-04-06 16:45:43 	[calculate_rpms] 	fragment length correction = 139
INFO 	2016-04-06 16:45:43 	[calculate_rpms] 	the correction will be used if the estimate is not reliable
