
INFO 	2016-04-06 13:20:08 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-04-06 13:20:08 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-04-06 13:20:08 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-06 13:20:08 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-06 13:41:16 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-06 13:41:16 	[trim_reads_trimmomatic] 	reads after trimming = 63970559
INFO 	2016-04-06 13:41:31 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-06 13:41:31 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_047_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-04-06 13:41:31 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 1305

INFO 	2016-04-06 13:41:32 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-04-06 13:41:32 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_047_01_01_chipseq'\tLB:'gv_047_01_01_chipseq'\tPL:illumina\tPU:'gv_047_01_01_chipseq'\tSM:'gv_047_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_047_01_01_chipseq/fastqs_processed/trimmomatic/single_end/gv_047_01_01_chipseq_read1.fastq.gz
[main] Real time: 2069.024 sec; CPU: 15500.002 sec
[bam_sort_core] merging from 29 files...
INFO 	2016-04-06 14:35:12 	[align_bwa] 	reads aligned = 63970566
INFO 	2016-04-06 14:35:12 	[align_bwa] 	reads unique = 56728157
INFO 	2016-04-06 14:35:15 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-04-06 14:35:26 	[align_bwa] 	step time for completion (seconds) = 3234

INFO 	2016-04-06 14:35:28 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-04-06 14:38:09 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	estimated genome size = 3030016193
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	estimated average read density per bp = 0.018722
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	total tags = 56728157.0
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	total_positions = 47432158
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	avg. tag length = 45.8
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	avg. tags per position = 1.196
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	fragment length estimate = 188
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	peak width estimate = 206
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 2.2
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 2.2
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	avg. fragment GC% = 51.98
INFO 	2016-04-06 14:49:17 	[make_tag_directory] 	avg. expected GC% = 40.56
INFO 	2016-04-06 14:49:33 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-04-06 14:49:33 	[make_tag_directory] 	step time for completion (seconds) = 845

INFO 	2016-04-06 14:49:34 	[make_bigbed] 	make BigBed file
TIME 	2016-04-06 14:51:54 	[make_bigbed] 	step time for completion (seconds) = 140

INFO 	2016-04-06 14:51:56 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-04-06 14:51:56 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
