
INFO 	2016-06-06 17:25:12 	[trim_reads_trimmomatic] 	paths to read1 and read2 saved to metadata database
INFO 	2016-06-06 17:25:12 	[trim_reads_trimmomatic] 	sequencing type = PE
INFO 	2016-06-06 17:25:12 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-06-06 17:25:12 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-06-06 17:49:46 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-06-06 17:49:47 	[trim_reads_trimmomatic] 	reads after trimming = 40153677
INFO 	2016-06-06 17:50:10 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-06-06 17:50:10 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/rnaseq/samples/rf_020_01_02_rnaseq/fastqs_processed/trimmomatic/paired_end
INFO 	2016-06-06 17:50:10 	[trim_reads_trimmomatic] 	unpaired reads are deleted
TIME 	2016-06-06 17:50:26 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 1518

INFO 	2016-06-06 17:50:27 	[align_star] 	align trimmed single-end reads with STAR (version = STAR_2.5.1b_modified)
INFO 	2016-06-06 17:50:27 	[align_star] 	using ENCODE standard options for long RNA-seq pipeline
INFO 	2016-06-06 18:10:53 	[align_star] 	alignments are in /users/GR/mb/jquilez/data/rnaseq/samples/rf_020_01_02_rnaseq/alignments/star/hg38_mmtv/paired_end
INFO 	2016-06-06 18:12:18 	[align_star] 	parse step log to extract generated metadata
INFO 	2016-06-06 18:12:18 	[align_star] 	reads unique (number) = 31237612
INFO 	2016-06-06 18:12:18 	[align_star] 	reads unique (percentage) = 77.80
INFO 	2016-06-06 18:12:18 	[align_star] 	accepted multi-mappings (number) = 6257117
INFO 	2016-06-06 18:12:18 	[align_star] 	accepted multi-mappings (percentage) = 15.58
INFO 	2016-06-06 18:12:18 	[align_star] 	excluded multi-mappings (percentage) = 0.02
INFO 	2016-06-06 18:12:18 	[align_star] 	reads unmapped too short (percentage) = 5.43
INFO 	2016-06-06 18:12:18 	[align_star] 	splices (number) = 10680315
TIME 	2016-06-06 18:13:08 	[align_star] 	step time for completion (seconds) = 1361

INFO 	2016-06-06 18:13:09 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-06-06 18:27:12 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-06-06 18:27:12 	[quality_alignments] 	percentage of overlapping read pais = 11.94762344999891506709
INFO 	2016-06-06 18:27:12 	[quality_alignments] 	percentage duplication = 37.13
INFO 	2016-06-06 18:27:12 	[quality_alignments] 	median insert size (bp) = 218
INFO 	2016-06-06 18:27:12 	[quality_alignments] 	mean mapping quality = 25.7681
INFO 	2016-06-06 18:27:12 	[quality_alignments] 	mean coverage (X) = 15.9455
INFO 	2016-06-06 18:27:12 	[quality_alignments] 	mean coverage adjusted paired-end = 15.423

INFO 	2016-06-06 18:27:20 	[quality_alignments] 	RNAseq-specific QC of the BAM (using qualimap's rnaseq)
INFO 	2016-06-06 18:39:12 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	total alignments = 122680409
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage secondary alignments = 38.87414656402066608695
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage non-unique alignments = 0
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage aligned to genes = .67833976653925240826
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage no feature assigned = 2.09183603227146071871
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage not aligned = 0
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage exonic = 24.49
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage intronic = 58.87
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage intergenic = 16.65
INFO 	2016-06-06 18:39:13 	[quality_alignments] 	percentage overlapping exon = 2.22
TIME 	2016-06-06 18:39:28 	[quality_alignments] 	step time for completion (seconds) = 1579

INFO 	2016-06-06 18:39:29 	[quantification_featurecounts] 	quantifying read counts per gene using featureCounts
INFO 	2016-06-06 18:39:29 	[quantification_featurecounts] 	using gene models from /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38/gencode/gencode.v24.annotation.gtf
INFO 	2016-06-06 18:39:29 	[quantification_featurecounts] 	kallisto (transcripts) and featurecounts (genes) quantifications are not directly comparable
INFO 	2016-06-06 18:39:29 	[quantification_featurecounts] 	even if the *_mmtv version of the assembly is used, gene/transcript models are the same as for *
INFO 	2016-06-06 18:39:29 	[quantification_featurecounts] 	sequencing type is PE so fragments are counted
INFO 	2016-06-06 19:01:31 	[quantification_featurecounts] 	quantifications are in /users/GR/mb/jquilez/data/rnaseq/samples/rf_020_01_02_rnaseq/quantifications/featurecounts/hg38_mmtv/paired_end
INFO 	2016-06-06 19:01:31 	[quantification_featurecounts] 	parse step log to extract generated metadata
INFO 	2016-06-06 19:01:31 	[quantification_featurecounts] 	total fragments = 61340210
INFO 	2016-06-06 19:01:31 	[quantification_featurecounts] 	percentage fragments assigned = 33.91842153784605562974
INFO 	2016-06-06 19:01:31 	[quantification_featurecounts] 	percentage fragments ambiguous = .83377282210152198696
INFO 	2016-06-06 19:01:31 	[quantification_featurecounts] 	percentage fragments multi-mapping = 49.07482057854056906554
INFO 	2016-06-06 19:01:31 	[quantification_featurecounts] 	percentage fragments no features = 16.17298506151185331775
TIME 	2016-06-06 19:01:37 	[quantification_featurecounts] 	step time for completion (seconds) = 1328

INFO 	2016-06-06 19:01:38 	[quantification_kallisto] 	performing pseudoalignment and quantifying abundances of transcripts using kallisto, version 0.42.5
INFO 	2016-06-06 19:01:38 	[quantification_kallisto] 	using /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38/kallisto_index/kallisto_homo_sapiens_hg38_gencode_v24.index as transcriptome reference
INFO 	2016-06-06 19:01:38 	[quantification_kallisto] 	kallisto (transcripts) and featurecounts (genes) quantifications are not directly comparable
INFO 	2016-06-06 19:01:38 	[quantification_kallisto] 	even if the *_mmtv version of the assembly is used, gene/transcript models are the same as for *
INFO 	2016-06-06 19:01:38 	[quantification_kallisto] 	sequence based bias correction is only applied to single-end data, as it fails for paired-end
INFO 	2016-06-06 19:01:38 	[quantification_kallisto] 	for paired-end data, the fragment length average and standard deviation are inferred from the data
INFO 	2016-06-06 19:25:37 	[quantification_kallisto] 	converting form HDF5 to text
INFO 	2016-06-06 19:26:47 	[quantification_kallisto] 	quantifications are in /users/GR/mb/jquilez/data/rnaseq/samples/rf_020_01_02_rnaseq/quantifications/kallisto/hg38_mmtv/paired_end
INFO 	2016-06-06 19:26:47 	[quantification_kallisto] 	parse step log to extract generated metadata
INFO 	2016-06-06 19:26:47 	[quantification_kallisto] 	number transcripts quantified = 199169
INFO 	2016-06-06 19:26:47 	[quantification_kallisto] 	number reads processed = 40153677
INFO 	2016-06-06 19:26:47 	[quantification_kallisto] 	percentage reads pseudoaligned = 61.49069984300566047786
INFO 	2016-06-06 19:26:47 	[quantification_kallisto] 	estimated average fragment length (bp) = 215.303
TIME 	2016-06-06 19:26:54 	[quantification_kallisto] 	step time for completion (seconds) = 1516

INFO 	2016-06-06 19:26:55 	[make_profiles] 	make read per million (RPM) profiles from STAR alignments
TIME 	2016-06-06 19:34:53 	[make_profiles] 	step time for completion (seconds) = 478


INFO 	2016-06-06 19:35:05 	[pipeline] 	completed successfully
TIME 	2016-06-06 19:35:05 	[pipeline] 	total time for completion (seconds) = 7819

