
INFO 	2016-04-22 15:28:49 	[trim_reads_trimmomatic] 	paths to read1 and read2 saved to metadata database
INFO 	2016-04-22 15:28:49 	[trim_reads_trimmomatic] 	sequencing type = PE
INFO 	2016-04-22 15:28:49 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-22 15:28:49 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-22 16:07:21 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-22 16:07:21 	[trim_reads_trimmomatic] 	reads after trimming = 136525241
INFO 	2016-04-22 16:07:34 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-22 16:07:34 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chrrnaseq/samples/ps_004_01_01_chrrnaseq/fastqs_processed/trimmomatic/paired_end
INFO 	2016-04-22 16:07:34 	[trim_reads_trimmomatic] 	unpaired reads are deleted
TIME 	2016-04-22 16:08:20 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 2374

INFO 	2016-04-22 16:08:22 	[align_star] 	align trimmed single-end reads with STAR (version = STAR_2.5.1b_modified)
INFO 	2016-04-22 16:08:22 	[align_star] 	using ENCODE standard options for long RNA-seq pipeline
INFO 	2016-04-22 17:16:02 	[align_star] 	alignments are in /users/GR/mb/jquilez/data/chrrnaseq/samples/ps_004_01_01_chrrnaseq/alignments/star/hg19/paired_end
INFO 	2016-04-22 17:16:02 	[align_star] 	parse step log to extract generated metadata
INFO 	2016-04-22 17:16:02 	[align_star] 	reads unique (number) = 67728097
INFO 	2016-04-22 17:16:02 	[align_star] 	reads unique (percentage) = 49.61
INFO 	2016-04-22 17:16:02 	[align_star] 	accepted multi-mappings (number) = 17870507
INFO 	2016-04-22 17:16:02 	[align_star] 	accepted multi-mappings (percentage) = 13.09
INFO 	2016-04-22 17:16:02 	[align_star] 	excluded multi-mappings (percentage) = 1.38
INFO 	2016-04-22 17:16:02 	[align_star] 	reads unmapped too short (percentage) = 31.47
INFO 	2016-04-22 17:16:02 	[align_star] 	splices (number) = 515637
TIME 	2016-04-22 17:17:53 	[align_star] 	step time for completion (seconds) = 4172

INFO 	2016-04-22 17:17:54 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-04-22 17:51:00 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-04-22 17:51:00 	[quality_alignments] 	percentage of overlapping read pais = 1.02271396163381134215
INFO 	2016-04-22 17:51:00 	[quality_alignments] 	percentage duplication = 25.67
INFO 	2016-04-22 17:51:00 	[quality_alignments] 	median insert size (bp) = 214
INFO 	2016-04-22 17:51:00 	[quality_alignments] 	mean mapping quality = 107.9864
INFO 	2016-04-22 17:51:00 	[quality_alignments] 	mean coverage (X) = 27.4091
INFO 	2016-04-22 17:51:00 	[quality_alignments] 	mean coverage adjusted paired-end = 27.4009

INFO 	2016-04-22 17:51:07 	[quality_alignments] 	RNAseq-specific QC of the BAM (using qualimap's rnaseq)
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	total alignments = 304923382
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage secondary alignments = 43.85566404350060632608
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage non-unique alignments = 0
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage aligned to genes = .02746788371906487643
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage no feature assigned = 12.02526803930044302079
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage not aligned = 0
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage exonic = 0.23
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage intronic = 11.01
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage intergenic = 88.77
INFO 	2016-04-22 18:18:15 	[quality_alignments] 	percentage overlapping exon = 0.14
TIME 	2016-04-22 18:18:37 	[quality_alignments] 	step time for completion (seconds) = 3643

INFO 	2016-04-22 18:18:38 	[quantification_featurecounts] 	quantifying read counts per gene using featureCounts
INFO 	2016-04-22 18:18:38 	[quantification_featurecounts] 	using gene models from /users/GR/mb/jquilez/assemblies/homo_sapiens/hg19/gencode/gencode.v19.annotation.gtf
INFO 	2016-04-22 18:18:38 	[quantification_featurecounts] 	kallisto (transcripts) and featurecounts (genes) quantifications are not directly comparable
INFO 	2016-04-22 18:18:38 	[quantification_featurecounts] 	even if the *_mmtv version of the assembly is used, gene/transcript models are the same as for *
INFO 	2016-04-22 18:18:38 	[quantification_featurecounts] 	sequencing type is PE so fragments are counted
INFO 	2016-04-22 19:06:29 	[quantification_featurecounts] 	quantifications are in /users/GR/mb/jquilez/data/chrrnaseq/samples/ps_004_01_01_chrrnaseq/quantifications/featurecounts/hg19/paired_end
INFO 	2016-04-22 19:06:29 	[quantification_featurecounts] 	parse step log to extract generated metadata
INFO 	2016-04-22 19:06:30 	[quantification_featurecounts] 	total fragments = 152461691
INFO 	2016-04-22 19:06:30 	[quantification_featurecounts] 	percentage fragments assigned = .60758803993588133559
INFO 	2016-04-22 19:06:30 	[quantification_featurecounts] 	percentage fragments ambiguous = .01469680668831096724
INFO 	2016-04-22 19:06:30 	[quantification_featurecounts] 	percentage fragments multi-mapping = 55.57697375926389272436
INFO 	2016-04-22 19:06:30 	[quantification_featurecounts] 	percentage fragments no features = 43.80074139411191497279
