
INFO 	2016-02-09 16:55:13 	[trim_reads] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-02-09 16:55:13 	[trim_reads] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-02-09 17:17:13 	[trim_reads] 	unpaired reads are deleted
TIME 	2016-02-09 17:17:14 	[trim_reads] 	step time for completion (seconds) = 1322

INFO 	2016-02-09 17:17:14 	[map_star] 	mapping trimmed paired-end reads with STAR
INFO 	2016-02-09 17:17:14 	[map_star] 	using ENCODE standard options for long RNA-seq pipeline
INFO 	2016-02-09 17:32:00 	[map_star] 	alignments are in /users/GR/mb/jquilez/data/rnaseq/samples/fd_001_01_01_rnaseq/alignments/star/hg38
TIME 	2016-02-09 17:32:00 	[map_star] 	step time for completion (seconds) = 886

INFO 	2016-02-09 17:32:01 	[make_profiles] 	make read profiles from STAR alignments
INFO 	2016-02-09 17:32:01 	[make_profiles] 	Filtering valid pairs (for paired-end data only) and convert BAM to BED
INFO 	2016-02-09 17:48:44 	[make_profiles] 	converting BED to bigWig (more suitable for UCSC Genome Browser uploads)
INFO 	2016-02-09 17:57:40 	[make_profiles] 	profiles are in /users/GR/mb/jquilez/data/rnaseq/samples/fd_001_01_01_rnaseq/profiles/hg38
INFO 	2016-02-09 17:57:40 	[make_profiles] 	delete intermediate BED
TIME 	2016-02-09 17:57:41 	[make_profiles] 	step time for completion (seconds) = 1541

INFO 	2016-02-09 17:57:41 	[quantification_kallisto] 	performing pseudoalignment and quantifying abundances of transcripts using kallisto
INFO 	2016-02-09 17:57:41 	[quantification_kallisto] 	using /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38/kallisto_index/kallisto_homo_sapiens_hg38_gencode_v24.index as transcriptome reference
INFO 	2016-02-09 17:57:41 	[quantification_kallisto] 	kallisto (transcripts) and featurecounts (genes) quantifications are not directly comparable
INFO 	2016-02-09 18:33:51 	[quantification_kallisto] 	converting form HDF5 to text
INFO 	2016-02-09 18:35:24 	[quantification_kallisto] 	quantifications are in /users/GR/mb/jquilez/data/rnaseq/samples/fd_001_01_01_rnaseq/quantifications/kallisto/hg38
TIME 	2016-02-09 18:35:24 	[quantification_kallisto] 	step time for completion (seconds) = 2263

INFO 	2016-02-09 18:35:24 	[quantification_featurecounts] 	quantifying read counts per gene using featureCounts
INFO 	2016-02-09 18:35:24 	[quantification_featurecounts] 	using gene models from /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38/gencode/gencode.v24.annotation.gtf
INFO 	2016-02-09 18:35:24 	[quantification_featurecounts] 	kallisto (transcripts) and featurecounts (genes) quantifications are not directly comparable
INFO 	2016-02-09 18:54:29 	[quantification_featurecounts] 	quantifications are in /users/GR/mb/jquilez/data/rnaseq/samples/fd_001_01_01_rnaseq/quantifications/featurecounts/hg38
TIME 	2016-02-09 18:54:29 	[quantification_featurecounts] 	step time for completion (seconds) = 1145


