
INFO 	2016-06-17 15:03:24 	[trim_reads_trimmomatic] 	paths to read1 and read2 saved to metadata database
INFO 	2016-06-17 15:03:24 	[trim_reads_trimmomatic] 	sequencing type = PE
INFO 	2016-06-17 15:03:24 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-06-17 15:03:24 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-06-17 15:48:08 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-06-17 15:48:08 	[trim_reads_trimmomatic] 	reads after trimming = 130567866
INFO 	2016-06-17 15:48:29 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-06-17 15:48:29 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chrrnaseq/samples/ps_001_02_01_chrrnaseq/fastqs_processed/trimmomatic/paired_end
INFO 	2016-06-17 15:48:29 	[trim_reads_trimmomatic] 	unpaired reads are deleted
TIME 	2016-06-17 15:49:11 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 2750

INFO 	2016-06-17 15:49:13 	[align_star] 	align trimmed single-end reads with STAR (version = STAR_2.5.1b_modified)
INFO 	2016-06-17 15:49:13 	[align_star] 	using ENCODE standard options for long RNA-seq pipeline
INFO 	2016-06-17 16:40:27 	[align_star] 	alignments are in /users/GR/mb/jquilez/data/chrrnaseq/samples/ps_001_02_01_chrrnaseq/alignments/star/hg19/paired_end
INFO 	2016-06-17 16:47:06 	[align_star] 	parse step log to extract generated metadata
INFO 	2016-06-17 16:47:06 	[align_star] 	reads unique (number) = 28172412
INFO 	2016-06-17 16:47:06 	[align_star] 	reads unique (percentage) = 21.58
INFO 	2016-06-17 16:47:06 	[align_star] 	accepted multi-mappings (number) = 93092618
INFO 	2016-06-17 16:47:06 	[align_star] 	accepted multi-mappings (percentage) = 71.30
INFO 	2016-06-17 16:47:06 	[align_star] 	excluded multi-mappings (percentage) = 0.21
INFO 	2016-06-17 16:47:06 	[align_star] 	reads unmapped too short (percentage) = 6.08
INFO 	2016-06-17 16:47:06 	[align_star] 	splices (number) = 105175
TIME 	2016-06-17 16:49:02 	[align_star] 	step time for completion (seconds) = 3589

INFO 	2016-06-17 16:49:05 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
