
INFO 	2016-06-02 17:15:28 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-06-02 17:15:28 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-06-02 17:15:28 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-06-02 17:15:28 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-06-02 18:22:07 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-06-02 18:22:07 	[trim_reads_trimmomatic] 	reads after trimming = 175965608
INFO 	2016-06-02 18:22:33 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-06-02 18:22:33 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/rw_001_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-06-02 18:22:33 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 4145

INFO 	2016-06-02 18:22:34 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-06-02 18:22:34 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'rw_001_01_01_chipseq'\tLB:'rw_001_01_01_chipseq'\tPL:illumina\tPU:'rw_001_01_01_chipseq'\tSM:'rw_001_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/rw_001_01_01_chipseq/fastqs_processed/trimmomatic/single_end/rw_001_01_01_chipseq_read1.fastq.gz
[main] Real time: 7940.934 sec; CPU: 60992.880 sec
[bam_sort_core] merging from 100 files...
INFO 	2016-06-02 21:25:39 	[align_bwa] 	reads aligned = 175966547
INFO 	2016-06-02 21:25:39 	[align_bwa] 	reads unique = 147718604
INFO 	2016-06-02 21:26:03 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-06-02 21:26:31 	[align_bwa] 	step time for completion (seconds) = 11037

INFO 	2016-06-02 21:26:32 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-06-02 21:34:40 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-06-02 21:34:40 	[quality_alignments] 	percentage duplication = 11.06
INFO 	2016-06-02 21:34:40 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-06-02 21:34:40 	[quality_alignments] 	mean mapping quality = 43.3332
INFO 	2016-06-02 21:34:40 	[quality_alignments] 	mean coverage (X) = 2.3827
INFO 	2016-06-02 21:34:40 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-06-02 21:34:46 	[quality_alignments] 	step time for completion (seconds) = 494

INFO 	2016-06-02 21:34:47 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-06-02 21:42:12 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	estimated genome size = 3090954229
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	estimated average read density per bp = 0.047791
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	total tags = 147718604.0
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	total_positions = 133410597
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	avg. tag length = 49.9
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	avg. tags per position = 1.107
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	fragment length estimate = 116
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	peak width estimate = 213
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.1
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.1
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	avg. fragment GC% = 43.38
INFO 	2016-06-02 22:04:25 	[make_tag_directory] 	avg. expected GC% = 40.36
INFO 	2016-06-02 22:04:49 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-06-02 22:04:49 	[make_tag_directory] 	step time for completion (seconds) = 1802

INFO 	2016-06-02 22:04:51 	[make_profiles] 	generate reads per million profile (RPM) fragment profile
INFO 	2016-06-02 23:53:19 	[make_profiles] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-06-02 23:53:20 	[make_profiles] 	fragment length estimate = 116
INFO 	2016-06-02 23:53:20 	[make_profiles] 	fragment length correction = 116
INFO 	2016-06-02 23:53:20 	[make_profiles] 	the correction will be used if the estimate is not reliable
TIME 	2016-06-02 23:53:29 	[make_profiles] 	step time for completion (seconds) = 6518

INFO 	2016-06-02 23:53:48 	[call_peaks] 	Get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-06-02 23:53:48 	[call_peaks] 	Fragment length (l) is 116 bp (note this is not used if peak caller is zerone)
