
INFO 	2016-06-02 17:13:58 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-06-02 17:13:58 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-06-02 17:13:58 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-06-02 17:13:58 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-06-02 17:46:39 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-06-02 17:46:39 	[trim_reads_trimmomatic] 	reads after trimming = 69102644
INFO 	2016-06-02 17:47:02 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-06-02 17:47:02 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/ps_007_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-06-02 17:47:02 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 2015

INFO 	2016-06-02 17:47:04 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-06-02 17:47:04 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'ps_007_01_01_chipseq'\tLB:'ps_007_01_01_chipseq'\tPL:illumina\tPU:'ps_007_01_01_chipseq'\tSM:'ps_007_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/ps_007_01_01_chipseq/fastqs_processed/trimmomatic/single_end/ps_007_01_01_chipseq_read1.fastq.gz
[main] Real time: 3948.434 sec; CPU: 30174.711 sec
[bam_sort_core] merging from 35 files...
INFO 	2016-06-02 19:14:10 	[align_bwa] 	reads aligned = 69109723
INFO 	2016-06-02 19:14:10 	[align_bwa] 	reads unique = 50441834
INFO 	2016-06-02 19:14:26 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-06-02 19:14:36 	[align_bwa] 	step time for completion (seconds) = 5252

INFO 	2016-06-02 19:14:37 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-06-02 19:18:09 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-06-02 19:18:09 	[quality_alignments] 	percentage duplication = 57.43
INFO 	2016-06-02 19:18:09 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-06-02 19:18:09 	[quality_alignments] 	mean mapping quality = 41.6128
INFO 	2016-06-02 19:18:09 	[quality_alignments] 	mean coverage (X) = 0.8075
