
INFO 	2016-09-27 11:36:51 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-09-27 11:36:51 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-09-27 11:36:51 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-09-27 11:36:51 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-09-27 11:47:05 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-09-27 11:47:05 	[trim_reads_trimmomatic] 	reads after trimming = 34261549
INFO 	2016-09-27 11:47:18 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-09-27 11:47:18 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/ps_012_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-09-27 11:47:18 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 637

INFO 	2016-09-27 11:47:19 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-09-27 11:47:19 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 10 -M -R @RG\tID:'ps_012_01_01_chipseq'\tLB:'ps_012_01_01_chipseq'\tPL:illumina\tPU:'ps_012_01_01_chipseq'\tSM:'ps_012_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/ps_012_01_01_chipseq/fastqs_processed/trimmomatic/single_end/ps_012_01_01_chipseq_read1.fastq.gz
[main] Real time: 1263.979 sec; CPU: 11955.190 sec
[bam_sort_core] merging from 15 files...
INFO 	2016-09-27 12:18:36 	[align_bwa] 	reads aligned = 34262051
INFO 	2016-09-27 12:18:36 	[align_bwa] 	reads unique = 29125324
INFO 	2016-09-27 12:18:56 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-09-27 12:19:03 	[align_bwa] 	step time for completion (seconds) = 1904

INFO 	2016-09-27 12:19:04 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-09-27 12:21:14 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-09-27 12:21:14 	[quality_alignments] 	percentage duplication = 11.39
