
INFO 	2016-09-12 15:54:14 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-09-12 15:54:14 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-09-12 15:54:14 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-09-12 15:54:14 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-09-12 16:04:03 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-09-12 16:04:03 	[trim_reads_trimmomatic] 	reads after trimming = 24391061
INFO 	2016-09-12 16:04:16 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-09-12 16:04:16 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/rf_048_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-09-12 16:04:16 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 615

INFO 	2016-09-12 16:04:17 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-09-12 16:04:17 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'rf_048_01_01_chipseq'\tLB:'rf_048_01_01_chipseq'\tPL:illumina\tPU:'rf_048_01_01_chipseq'\tSM:'rf_048_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/rf_048_01_01_chipseq/fastqs_processed/trimmomatic/single_end/rf_048_01_01_chipseq_read1.fastq.gz
[main] Real time: 1168.933 sec; CPU: 8758.961 sec
[bam_sort_core] merging from 12 files...
INFO 	2016-09-12 16:32:15 	[align_bwa] 	reads aligned = 24407637
INFO 	2016-09-12 16:32:15 	[align_bwa] 	reads unique = 21758004
INFO 	2016-09-12 16:32:19 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-09-12 16:32:23 	[align_bwa] 	step time for completion (seconds) = 1686

INFO 	2016-09-12 16:32:24 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-09-12 16:34:14 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-09-12 16:34:14 	[quality_alignments] 	percentage duplication = 72.95
INFO 	2016-09-12 16:34:14 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-09-12 16:34:14 	[quality_alignments] 	mean mapping quality = 44.7315
INFO 	2016-09-12 16:34:14 	[quality_alignments] 	mean coverage (X) = 0.5246
INFO 	2016-09-12 16:34:14 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-09-12 16:34:19 	[quality_alignments] 	step time for completion (seconds) = 115

INFO 	2016-09-12 16:34:20 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
