
INFO 	2016-08-23 08:28:17 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-08-23 08:28:17 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-08-23 08:28:17 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-08-23 08:28:17 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-08-23 09:23:25 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-08-23 09:23:26 	[trim_reads_trimmomatic] 	reads after trimming = 150413195
INFO 	2016-08-23 09:24:07 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-08-23 09:24:07 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/ps_011_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-08-23 09:24:07 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 3402

INFO 	2016-08-23 09:24:09 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-08-23 09:24:09 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'ps_011_01_01_chipseq'\tLB:'ps_011_01_01_chipseq'\tPL:illumina\tPU:'ps_011_01_01_chipseq'\tSM:'ps_011_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/ps_011_01_01_chipseq/fastqs_processed/trimmomatic/single_end/ps_011_01_01_chipseq_read1.fastq.gz
[main] Real time: 7415.889 sec; CPU: 57075.886 sec
[bam_sort_core] merging from 80 files...
INFO 	2016-08-23 12:07:33 	[align_bwa] 	reads aligned = 150421000
INFO 	2016-08-23 12:07:33 	[align_bwa] 	reads unique = 120103162
INFO 	2016-08-23 12:08:04 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-08-23 12:08:26 	[align_bwa] 	step time for completion (seconds) = 9857

INFO 	2016-08-23 12:08:27 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
