
INFO 	2016-09-21 12:15:46 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-09-21 12:15:46 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-09-21 12:15:46 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-09-21 12:15:46 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-09-21 12:32:12 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-09-21 12:32:12 	[trim_reads_trimmomatic] 	reads after trimming = 35983826
INFO 	2016-09-21 12:32:25 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-09-21 12:32:25 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/al_005_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-09-21 12:32:25 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 1022

INFO 	2016-09-21 12:32:26 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-09-21 12:32:26 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'al_005_01_01_chipseq'\tLB:'al_005_01_01_chipseq'\tPL:illumina\tPU:'al_005_01_01_chipseq'\tSM:'al_005_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/al_005_01_01_chipseq/fastqs_processed/trimmomatic/single_end/al_005_01_01_chipseq_read1.fastq.gz
[main] Real time: 1991.023 sec; CPU: 15080.940 sec
[bam_sort_core] merging from 19 files...
INFO 	2016-09-21 13:22:33 	[align_bwa] 	reads aligned = 36172189
INFO 	2016-09-21 13:22:33 	[align_bwa] 	reads unique = 32077442
INFO 	2016-09-21 13:23:04 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-09-21 13:23:13 	[align_bwa] 	step time for completion (seconds) = 3047

INFO 	2016-09-21 13:23:14 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-09-21 13:25:36 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-09-21 13:25:36 	[quality_alignments] 	percentage duplication = 34.51
INFO 	2016-09-21 13:25:36 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-09-21 13:25:36 	[quality_alignments] 	mean mapping quality = 42.5507
INFO 	2016-09-21 13:25:36 	[quality_alignments] 	mean coverage (X) = 0.7667
INFO 	2016-09-21 13:25:36 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-09-21 13:25:42 	[quality_alignments] 	step time for completion (seconds) = 148

INFO 	2016-09-21 13:25:43 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-09-21 13:27:21 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	estimated genome size = 3090746679
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	estimated average read density per bp = 0.010379
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	total tags = 32077442.0
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	total_positions = 22080938
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	avg. tag length = 73.9
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	avg. tags per position = 1.453
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	fragment length estimate = 214
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	peak width estimate = 328
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.4
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.4
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	avg. fragment GC% = 52.02
INFO 	2016-09-21 13:34:17 	[make_tag_directory] 	avg. expected GC% = 40.59
INFO 	2016-09-21 13:34:32 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-09-21 13:34:32 	[make_tag_directory] 	step time for completion (seconds) = 529

INFO 	2016-09-21 13:34:33 	[make_profiles] 	generate reads per million profile (RPM) fragment profile
INFO 	2016-09-21 14:13:22 	[make_profiles] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-09-21 14:13:22 	[make_profiles] 	fragment length estimate = 214
