
INFO 	2016-09-12 16:03:46 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-09-12 16:03:46 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-09-12 16:03:46 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-09-12 16:03:46 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-09-12 16:17:25 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-09-12 16:17:25 	[trim_reads_trimmomatic] 	reads after trimming = 33852202
INFO 	2016-09-12 16:17:40 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-09-12 16:17:40 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/rf_057_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-09-12 16:17:40 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 852

INFO 	2016-09-12 16:17:41 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-09-12 16:17:41 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'rf_057_01_01_chipseq'\tLB:'rf_057_01_01_chipseq'\tPL:illumina\tPU:'rf_057_01_01_chipseq'\tSM:'rf_057_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/rf_057_01_01_chipseq/fastqs_processed/trimmomatic/single_end/rf_057_01_01_chipseq_read1.fastq.gz
[main] Real time: 1625.056 sec; CPU: 12355.829 sec
[bam_sort_core] merging from 16 files...
INFO 	2016-09-12 16:55:12 	[align_bwa] 	reads aligned = 33867760
INFO 	2016-09-12 16:55:12 	[align_bwa] 	reads unique = 29471135
INFO 	2016-09-12 16:55:15 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-09-12 16:55:19 	[align_bwa] 	step time for completion (seconds) = 2258

INFO 	2016-09-12 16:55:20 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-09-12 16:57:46 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-09-12 16:57:46 	[quality_alignments] 	percentage duplication = 86.82
INFO 	2016-09-12 16:57:46 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-09-12 16:57:46 	[quality_alignments] 	mean mapping quality = 44.8292
INFO 	2016-09-12 16:57:46 	[quality_alignments] 	mean coverage (X) = 0.7115
INFO 	2016-09-12 16:57:46 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-09-12 16:57:52 	[quality_alignments] 	step time for completion (seconds) = 152

INFO 	2016-09-12 16:57:53 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-09-12 16:59:33 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	estimated genome size = 3090692309
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	estimated average read density per bp = 0.009535
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	total tags = 29471135.0
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	total_positions = 4064258
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	avg. tag length = 74.7
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	median tags per position = 7
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	avg. tags per position = 7.251
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	fragment length estimate = 124
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	peak width estimate = 38
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 2.1
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.8
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.1
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	avg. fragment GC% = 38.96
INFO 	2016-09-12 17:02:26 	[make_tag_directory] 	avg. expected GC% = 40.39
INFO 	2016-09-12 17:02:41 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-09-12 17:02:41 	[make_tag_directory] 	step time for completion (seconds) = 288

