
INFO 	2016-09-21 12:15:32 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-09-21 12:15:32 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-09-21 12:15:32 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-09-21 12:15:32 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-09-21 12:54:47 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-09-21 12:54:47 	[trim_reads_trimmomatic] 	reads after trimming = 87117411
INFO 	2016-09-21 12:55:24 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-09-21 12:55:24 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/al_002_02_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-09-21 12:55:24 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 2448

INFO 	2016-09-21 12:55:25 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-09-21 12:55:25 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'al_002_02_01_chipseq'\tLB:'al_002_02_01_chipseq'\tPL:illumina\tPU:'al_002_02_01_chipseq'\tSM:'al_002_02_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/al_002_02_01_chipseq/fastqs_processed/trimmomatic/single_end/al_002_02_01_chipseq_read1.fastq.gz
[main] Real time: 4458.152 sec; CPU: 34194.326 sec
[bam_sort_core] merging from 48 files...
INFO 	2016-09-21 14:47:39 	[align_bwa] 	reads aligned = 87165162
INFO 	2016-09-21 14:47:40 	[align_bwa] 	reads unique = 78098470
INFO 	2016-09-21 14:48:12 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-09-21 14:48:30 	[align_bwa] 	step time for completion (seconds) = 6785

INFO 	2016-09-21 14:48:31 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-09-21 14:53:37 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-09-21 14:53:37 	[quality_alignments] 	percentage duplication = 20.11
