
INFO 	2016-08-23 08:28:52 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-08-23 08:28:52 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-08-23 08:28:52 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-08-23 08:28:52 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-08-23 10:09:55 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-08-23 10:09:55 	[trim_reads_trimmomatic] 	reads after trimming = 279734997
INFO 	2016-08-23 10:10:34 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-08-23 10:10:34 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/ps_010_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-08-23 10:10:34 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 6174

INFO 	2016-08-23 10:10:35 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-08-23 10:10:35 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'ps_010_01_01_chipseq'\tLB:'ps_010_01_01_chipseq'\tPL:illumina\tPU:'ps_010_01_01_chipseq'\tSM:'ps_010_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/ps_010_01_01_chipseq/fastqs_processed/trimmomatic/single_end/ps_010_01_01_chipseq_read1.fastq.gz
[main] Real time: 13336.600 sec; CPU: 103177.481 sec
[bam_sort_core] merging from 168 files...
INFO 	2016-08-23 15:00:50 	[align_bwa] 	reads aligned = 279744132
INFO 	2016-08-23 15:00:50 	[align_bwa] 	reads unique = 222411381
INFO 	2016-08-23 15:00:58 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-08-23 15:01:32 	[align_bwa] 	step time for completion (seconds) = 17457

INFO 	2016-08-23 15:01:34 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-08-23 15:12:58 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-08-23 15:12:58 	[quality_alignments] 	percentage duplication = 64.33
INFO 	2016-08-23 15:12:58 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-08-23 15:12:58 	[quality_alignments] 	mean mapping quality = 42.6893
INFO 	2016-08-23 15:12:58 	[quality_alignments] 	mean coverage (X) = 3.5868
INFO 	2016-08-23 15:12:58 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-08-23 15:13:08 	[quality_alignments] 	step time for completion (seconds) = 694

INFO 	2016-08-23 15:13:10 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-08-23 15:23:34 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-08-23 15:46:10 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	estimated genome size = 3090949556
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	estimated average read density per bp = 0.071956
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	total tags = 222411381.0
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	total_positions = 90246234
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	avg. tag length = 49.9
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	median tags per position = 2
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	avg. tags per position = 2.464
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	fragment length estimate = 204
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	peak width estimate = 264
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.2
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.2
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	avg. fragment GC% = 46.25
INFO 	2016-08-23 15:46:11 	[make_tag_directory] 	avg. expected GC% = 40.58
INFO 	2016-08-23 15:47:02 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-08-23 15:47:02 	[make_tag_directory] 	step time for completion (seconds) = 2032

INFO 	2016-08-23 15:47:04 	[make_profiles] 	generate reads per million profile (RPM) fragment profile
INFO 	2016-08-23 17:44:02 	[make_profiles] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-08-23 17:44:02 	[make_profiles] 	fragment length estimate = 204
INFO 	2016-08-23 17:44:02 	[make_profiles] 	fragment length correction = 204
INFO 	2016-08-23 17:44:02 	[make_profiles] 	the correction will be used if the estimate is not reliable
TIME 	2016-08-23 17:44:12 	[make_profiles] 	step time for completion (seconds) = 7028

INFO 	2016-08-23 17:44:41 	[call_peaks] 	Get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-08-23 17:44:42 	[call_peaks] 	Fragment length (l) is 204 bp (note this is not used if peak caller is zerone)
INFO 	2016-08-23 17:44:42 	[call_peaks] 	Peak calling with MACS2
INFO 	2016-08-23 17:44:42 	[call_peaks] 	genome size for homo_sapiens will be used
INFO 	2016-08-23 17:44:42 	[call_peaks] 	q-value cutoff = 0.05 (default is 0.01)
INFO 	2016-08-23 17:44:42 	[call_peaks] 	--nomodel (MACS2 will not try to model peak length but use l = 204 instead
INFO 	2016-08-23 17:44:42 	[call_peaks] 	--call-summits = MACS reanalyzes the shape of signal profile to deconvolve subpeaks within each peak called
INFO 	2016-08-23 17:44:42 	[call_peaks] 	peak calling with input DNA (/users/GR/mb/jquilez/data/chipseq/samples/gv_008_01_01_chipseq/alignments/bwa/hg38_mmtv/single_end/gv_008_01_01_chipseq_sorted_unique.bam) as control
INFO 	2016-08-23 18:17:45 	[call_peaks] 	peaks = 236013
INFO 	2016-08-23 18:18:20 	[call_peaks] 	peak calling with input DNA as control added to metadata

