
INFO 	2016-09-14 09:36:13 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-09-14 09:36:13 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-09-14 09:36:13 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-09-14 09:36:13 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-09-14 09:58:00 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-09-14 09:58:01 	[trim_reads_trimmomatic] 	reads after trimming = 41036271
INFO 	2016-09-14 09:58:23 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-09-14 09:58:23 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/rf_029_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-09-14 09:58:23 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 1358

INFO 	2016-09-14 09:58:25 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-09-14 09:58:25 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'rf_029_01_01_chipseq'\tLB:'rf_029_01_01_chipseq'\tPL:illumina\tPU:'rf_029_01_01_chipseq'\tSM:'rf_029_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/rf_029_01_01_chipseq/fastqs_processed/trimmomatic/single_end/rf_029_01_01_chipseq_read1.fastq.gz
[main] Real time: 2356.027 sec; CPU: 17972.646 sec
[bam_sort_core] merging from 22 files...
INFO 	2016-09-14 10:54:14 	[align_bwa] 	reads aligned = 41532028
