
INFO 	2016-04-27 15:16:58 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-04-27 15:16:58 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-04-27 15:16:58 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-27 15:16:58 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-27 15:41:40 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-27 15:41:40 	[trim_reads_trimmomatic] 	reads after trimming = 71429163
INFO 	2016-04-27 15:41:57 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-27 15:41:57 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_021_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-04-27 15:41:57 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 1532

INFO 	2016-04-27 15:41:58 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-04-27 15:41:58 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_021_01_01_chipseq'\tLB:'gv_021_01_01_chipseq'\tPL:illumina\tPU:'gv_021_01_01_chipseq'\tSM:'gv_021_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_021_01_01_chipseq/fastqs_processed/trimmomatic/single_end/gv_021_01_01_chipseq_read1.fastq.gz
[main] Real time: 2992.297 sec; CPU: 22751.445 sec
[bam_sort_core] merging from 33 files...
INFO 	2016-04-27 16:53:48 	[align_bwa] 	reads aligned = 71429175
INFO 	2016-04-27 16:53:48 	[align_bwa] 	reads unique = 59116130
INFO 	2016-04-27 16:53:52 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-04-27 16:54:04 	[align_bwa] 	step time for completion (seconds) = 4326

INFO 	2016-04-27 16:54:05 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-04-27 16:57:32 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-04-27 16:57:32 	[quality_alignments] 	percentage duplication = 11.27
INFO 	2016-04-27 16:57:32 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-04-27 16:57:32 	[quality_alignments] 	mean mapping quality = 46.552
INFO 	2016-04-27 16:57:32 	[quality_alignments] 	mean coverage (X) = 0.8763
INFO 	2016-04-27 16:57:32 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-04-27 16:57:39 	[quality_alignments] 	step time for completion (seconds) = 214

INFO 	2016-04-27 16:57:41 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-04-27 17:00:34 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	estimated genome size = 3090911675
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	estimated average read density per bp = 0.019126
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	total tags = 59116130.0
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	total_positions = 52799808
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	avg. tag length = 45.8
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	avg. tags per position = 1.120
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	fragment length estimate = 129
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	peak width estimate = 207
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.7
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.7
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	avg. fragment GC% = 43.54
INFO 	2016-04-27 17:10:43 	[make_tag_directory] 	avg. expected GC% = 40.41
INFO 	2016-04-27 17:11:15 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-04-27 17:11:15 	[make_tag_directory] 	step time for completion (seconds) = 814

INFO 	2016-04-27 17:11:17 	[make_profiles] 	generate reads per million profile (RPM) fragment profile
INFO 	2016-04-27 18:05:43 	[make_profiles] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-04-27 18:05:43 	[make_profiles] 	fragment length estimate = 129
INFO 	2016-04-27 18:05:43 	[make_profiles] 	fragment length correction = 129
INFO 	2016-04-27 18:05:43 	[make_profiles] 	the correction will be used if the estimate is not reliable
TIME 	2016-04-27 18:05:46 	[make_profiles] 	step time for completion (seconds) = 3269

INFO 	2016-04-27 18:05:48 	[call_peaks] 	Get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-04-27 18:05:48 	[call_peaks] 	Fragment length (l) is 129 bp (note this is not used if peak caller is zerone)
INFO 	2016-04-27 18:05:48 	[call_peaks] 	Peak calling with MACS2
INFO 	2016-04-27 18:05:48 	[call_peaks] 	genome size for homo_sapiens will be used
INFO 	2016-04-27 18:05:48 	[call_peaks] 	q-value cutoff = 0.05 (default is 0.01)
INFO 	2016-04-27 18:05:48 	[call_peaks] 	--nomodel (MACS2 will not try to model peak length but use l = 129 instead
