
INFO 	2016-06-02 17:14:55 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-06-02 17:14:55 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-06-02 17:14:56 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-06-02 17:14:56 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-06-02 18:23:50 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-06-02 18:23:50 	[trim_reads_trimmomatic] 	reads after trimming = 182942663
INFO 	2016-06-02 18:24:06 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-06-02 18:24:06 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/rw_002_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-06-02 18:24:06 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 4239

INFO 	2016-06-02 18:24:07 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-06-02 18:24:07 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'rw_002_01_01_chipseq'\tLB:'rw_002_01_01_chipseq'\tPL:illumina\tPU:'rw_002_01_01_chipseq'\tSM:'rw_002_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/rw_002_01_01_chipseq/fastqs_processed/trimmomatic/single_end/rw_002_01_01_chipseq_read1.fastq.gz
[main] Real time: 8424.076 sec; CPU: 65008.736 sec
[bam_sort_core] merging from 105 files...
INFO 	2016-06-02 21:36:52 	[align_bwa] 	reads aligned = 182943742
INFO 	2016-06-02 21:36:52 	[align_bwa] 	reads unique = 152159307
INFO 	2016-06-02 21:37:12 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-06-02 21:37:41 	[align_bwa] 	step time for completion (seconds) = 11614

INFO 	2016-06-02 21:37:41 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-06-02 21:46:10 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-06-02 21:46:10 	[quality_alignments] 	percentage duplication = 9.87
INFO 	2016-06-02 21:46:10 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-06-02 21:46:10 	[quality_alignments] 	mean mapping quality = 43.1451
INFO 	2016-06-02 21:46:10 	[quality_alignments] 	mean coverage (X) = 2.4538
INFO 	2016-06-02 21:46:10 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-06-02 21:46:19 	[quality_alignments] 	step time for completion (seconds) = 518

