
INFO 	2016-09-12 16:06:30 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-09-12 16:06:30 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-09-12 16:06:30 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-09-12 16:06:30 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-09-12 16:18:56 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-09-12 16:18:56 	[trim_reads_trimmomatic] 	reads after trimming = 24220311
INFO 	2016-09-12 16:19:16 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-09-12 16:19:16 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/rf_058_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-09-12 16:19:16 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 777

INFO 	2016-09-12 16:19:17 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-09-12 16:19:17 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'rf_058_01_01_chipseq'\tLB:'rf_058_01_01_chipseq'\tPL:illumina\tPU:'rf_058_01_01_chipseq'\tSM:'rf_058_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/rf_058_01_01_chipseq/fastqs_processed/trimmomatic/single_end/rf_058_01_01_chipseq_read1.fastq.gz
[main] Real time: 1156.551 sec; CPU: 8689.727 sec
[bam_sort_core] merging from 12 files...
INFO 	2016-09-12 16:46:56 	[align_bwa] 	reads aligned = 24234120
INFO 	2016-09-12 16:46:56 	[align_bwa] 	reads unique = 21394905
INFO 	2016-09-12 16:47:01 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-09-12 16:47:05 	[align_bwa] 	step time for completion (seconds) = 1668

INFO 	2016-09-12 16:47:07 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-09-12 16:49:08 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-09-12 16:49:08 	[quality_alignments] 	percentage duplication = 75.78
INFO 	2016-09-12 16:49:08 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-09-12 16:49:08 	[quality_alignments] 	mean mapping quality = 45.1814
INFO 	2016-09-12 16:49:08 	[quality_alignments] 	mean coverage (X) = 0.5164
INFO 	2016-09-12 16:49:08 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-09-12 16:49:17 	[quality_alignments] 	step time for completion (seconds) = 130

INFO 	2016-09-12 16:49:18 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
