
INFO 	2016-06-02 17:14:21 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-06-02 17:14:21 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-06-02 17:14:21 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-06-02 17:14:21 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-06-02 17:46:52 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-06-02 17:46:52 	[trim_reads_trimmomatic] 	reads after trimming = 90007605
INFO 	2016-06-02 17:47:12 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-06-02 17:47:12 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/ps_006_02_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-06-02 17:47:12 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 2024

INFO 	2016-06-02 17:47:14 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-06-02 17:47:14 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'ps_006_02_01_chipseq'\tLB:'ps_006_02_01_chipseq'\tPL:illumina\tPU:'ps_006_02_01_chipseq'\tSM:'ps_006_02_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv_chr1-22XYMUn.fa /users/GR/mb/jquilez/data/chipseq/samples/ps_006_02_01_chipseq/fastqs_processed/trimmomatic/single_end/ps_006_02_01_chipseq_read1.fastq.gz
[main] Real time: 4978.720 sec; CPU: 38285.649 sec
[bam_sort_core] merging from 48 files...
INFO 	2016-06-02 19:34:10 	[align_bwa] 	reads aligned = 90023028
INFO 	2016-06-02 19:34:10 	[align_bwa] 	reads unique = 62806941
INFO 	2016-06-02 19:34:15 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-06-02 19:34:27 	[align_bwa] 	step time for completion (seconds) = 6433

INFO 	2016-06-02 19:34:29 	[quality_alignments] 	general QC of the BAM (using qualimap's bamqc)
INFO 	2016-06-02 19:38:16 	[quality_alignments] 	parse step log to extract generated metadata
INFO 	2016-06-02 19:38:17 	[quality_alignments] 	percentage duplication = 56.78
INFO 	2016-06-02 19:38:17 	[quality_alignments] 	median insert size (bp) = 0
INFO 	2016-06-02 19:38:17 	[quality_alignments] 	mean mapping quality = 41.2851
INFO 	2016-06-02 19:38:17 	[quality_alignments] 	mean coverage (X) = 1.0017
INFO 	2016-06-02 19:38:17 	[quality_alignments] 	mean coverage adjusted paired-end = .
TIME 	2016-06-02 19:38:25 	[quality_alignments] 	step time for completion (seconds) = 236

INFO 	2016-06-02 19:38:27 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-06-02 19:41:33 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-06-02 19:50:56 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-06-02 19:50:56 	[make_tag_directory] 	estimated genome size = 3090922963
INFO 	2016-06-02 19:50:56 	[make_tag_directory] 	estimated average read density per bp = 0.020320
INFO 	2016-06-02 19:50:56 	[make_tag_directory] 	total tags = 62806941.0
INFO 	2016-06-02 19:50:56 	[make_tag_directory] 	total_positions = 31621071
