
INFO 	2016-04-06 12:02:22 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-04-06 12:02:22 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-04-06 12:02:22 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-06 12:02:22 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-06 12:06:11 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-06 12:06:11 	[trim_reads_trimmomatic] 	reads after trimming = 14680566
INFO 	2016-04-06 12:06:24 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-06 12:06:24 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_025_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-04-06 12:06:24 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 249

INFO 	2016-04-06 12:06:25 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-04-06 12:06:25 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_025_01_01_chipseq'\tLB:'gv_025_01_01_chipseq'\tPL:illumina\tPU:'gv_025_01_01_chipseq'\tSM:'gv_025_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_025_01_01_chipseq/fastqs_processed/trimmomatic/single_end/gv_025_01_01_chipseq_read1.fastq.gz
[main] Real time: 292.805 sec; CPU: 1833.381 sec
[bam_sort_core] merging from 6 files...
INFO 	2016-04-06 12:14:34 	[align_bwa] 	reads aligned = 14680566
INFO 	2016-04-06 12:14:34 	[align_bwa] 	reads unique = 14145724
INFO 	2016-04-06 12:14:39 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-04-06 12:14:41 	[align_bwa] 	step time for completion (seconds) = 496

INFO 	2016-04-06 12:14:43 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-04-06 12:15:28 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	estimated genome size = 3029720608
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	estimated average read density per bp = 0.004669
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	total tags = 14145724.0
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	total_positions = 10271151
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	avg. tag length = 36.0
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	avg. tags per position = 1.377
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	fragment length estimate = 246
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	peak width estimate = 68
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.1
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.2
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 0.9
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	avg. fragment GC% = 40.50
INFO 	2016-04-06 12:19:30 	[make_tag_directory] 	avg. expected GC% = 40.64
INFO 	2016-04-06 12:19:46 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-04-06 12:19:46 	[make_tag_directory] 	step time for completion (seconds) = 303

INFO 	2016-04-06 12:19:48 	[make_bigbed] 	make BigBed file
TIME 	2016-04-06 12:20:15 	[make_bigbed] 	step time for completion (seconds) = 27

INFO 	2016-04-06 12:20:16 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-04-06 12:20:16 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-04-06 12:20:16 	[calculate_rpms] 	fragment length estimate = 246
