
INFO 	2016-03-04 10:30:18 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-03-04 10:30:18 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-03-04 10:30:18 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-03-04 10:30:18 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-03-04 10:52:04 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-03-04 10:52:04 	[trim_reads_trimmomatic] 	reads after trimming = 58940262
INFO 	2016-03-04 10:52:23 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-03-04 10:52:23 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_014_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-03-04 10:52:23 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 1347

INFO 	2016-03-04 10:52:24 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-03-04 10:52:24 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_014_01_01_chipseq'\tLB:'gv_014_01_01_chipseq'\tPL:illumina\tPU:'gv_014_01_01_chipseq'\tSM:'gv_014_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_014_01_01_chipseq/fastqs_processed/trimmomatic/single_end/gv_014_01_01_chipseq_read1.fastq.gz
[main] Real time: 2388.081 sec; CPU: 18239.094 sec
[bam_sort_core] merging from 27 files...
INFO 	2016-03-04 11:50:27 	[align_bwa] 	reads aligned = 58940431
INFO 	2016-03-04 11:50:27 	[align_bwa] 	reads unique = 46745568
INFO 	2016-03-04 11:50:30 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-03-04 11:50:40 	[align_bwa] 	step time for completion (seconds) = 3496

INFO 	2016-03-04 11:50:41 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-03-04 11:52:42 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	estimated genome size = 3030102727
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	estimated average read density per bp = 0.015427
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	total tags = 46745568.0
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	total_positions = 45654209
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	avg. tag length = 49.2
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	avg. tags per position = 1.024
INFO 	2016-03-04 12:01:43 	[make_tag_directory] 	fragment length estimate = 104
