
INFO 	2016-03-11 15:48:33 	[add_to_metadata] 	-t <table>, -s <sample_id>, -u <time_stamp> -a <attribute> and or -v <value> are not provided; exiting...
INFO 	2016-03-11 15:48:33 	[add_to_metadata] 	t=chipseq s=gv_003_01_02_chipseq u=2016-03-11-15-48 a=PATH_JOB_FILE v=
INFO 	2016-03-11 15:48:58 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-03-11 15:48:58 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-03-11 15:48:58 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-03-11 15:48:58 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-03-11 16:02:36 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-03-11 16:02:36 	[trim_reads_trimmomatic] 	reads after trimming = 37314108
INFO 	2016-03-11 16:02:53 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-03-11 16:02:53 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_003_01_02_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-03-11 16:02:53 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 860

INFO 	2016-03-11 16:02:55 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-03-11 16:02:55 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_003_01_02_chipseq'\tLB:'gv_003_01_02_chipseq'\tPL:illumina\tPU:'gv_003_01_02_chipseq'\tSM:'gv_003_01_02_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_003_01_02_chipseq/fastqs_processed/trimmomatic/single_end/gv_003_01_02_chipseq_read1.fastq.gz
[main] Real time: 2546.482 sec; CPU: 19368.007 sec
[bam_sort_core] merging from 17 files...
INFO 	2016-03-11 16:57:05 	[align_bwa] 	reads aligned = 37314519
INFO 	2016-03-11 16:57:05 	[align_bwa] 	reads unique = 28308215
INFO 	2016-03-11 16:57:09 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-03-11 16:57:16 	[align_bwa] 	step time for completion (seconds) = 3261

INFO 	2016-03-11 16:57:17 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-03-11 16:58:31 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-03-11 17:06:11 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	estimated genome size = 3029966685
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	estimated average read density per bp = 0.009343
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	total tags = 28308215.0
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	total_positions = 25048865
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	avg. tag length = 48.9
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	avg. tags per position = 1.130
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	fragment length estimate = 244
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	peak width estimate = 258
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.3
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.3
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	avg. fragment GC% = 42.27
INFO 	2016-03-11 17:06:12 	[make_tag_directory] 	avg. expected GC% = 40.63
INFO 	2016-03-11 17:06:36 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-03-11 17:06:36 	[make_tag_directory] 	step time for completion (seconds) = 559

INFO 	2016-03-11 17:06:38 	[make_bigbed] 	make BigBed file
TIME 	2016-03-11 17:07:47 	[make_bigbed] 	step time for completion (seconds) = 69

INFO 	2016-03-11 17:07:50 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-03-11 17:07:50 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 17:07:50 	[calculate_rpms] 	fragment length estimate = 244
INFO 	2016-03-11 17:07:50 	[calculate_rpms] 	fragment length correction = 244
INFO 	2016-03-11 17:07:50 	[calculate_rpms] 	the correction will be used if the estimate is not reliable
TIME 	2016-03-11 17:47:23 	[calculate_rpms] 	step time for completion (seconds) = 2373

INFO 	2016-03-11 17:47:29 	[call_peaks] 	Get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-03-11 17:47:29 	[call_peaks] 	Fragment length (l) is 244 bp (note this is not used if peak caller is zerone)
INFO 	2016-03-11 17:47:29 	[call_peaks] 	Peak calling with MACS2
INFO 	2016-03-11 17:47:29 	[call_peaks] 	genome size for homo_sapiens will be used
INFO 	2016-03-11 17:47:29 	[call_peaks] 	q-value cutoff =  (default is 0.01)
INFO 	2016-03-11 17:47:29 	[call_peaks] 	--nomodel (MACS2 will not try to model peak length but use l = 244 instead
INFO 	2016-03-11 17:47:29 	[call_peaks] 	--call-summits = MACS reanalyzes the shape of signal profile to deconvolve subpeaks within each peak called
INFO 	2016-03-11 17:47:29 	[call_peaks] 	peak calling with the sample alone (i.e. no input)
INFO 	2016-03-11 17:51:03 	[call_peaks] 	peaks = 4793
INFO 	2016-03-11 17:51:10 	[call_peaks] 	peak calling without input DNA as control added to metadata

