
INFO 	2016-04-06 13:14:46 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-04-06 13:14:46 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-04-06 13:14:46 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-06 13:14:46 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-06 14:06:15 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-06 14:06:15 	[trim_reads_trimmomatic] 	reads after trimming = 163809957
INFO 	2016-04-06 14:06:33 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-06 14:06:33 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_045_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-04-06 14:06:33 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 3176

INFO 	2016-04-06 14:06:34 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-04-06 14:06:34 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_045_01_01_chipseq'\tLB:'gv_045_01_01_chipseq'\tPL:illumina\tPU:'gv_045_01_01_chipseq'\tSM:'gv_045_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_045_01_01_chipseq/fastqs_processed/trimmomatic/single_end/gv_045_01_01_chipseq_read1.fastq.gz
[main] Real time: 8085.463 sec; CPU: 62268.310 sec
[bam_sort_core] merging from 92 files...
INFO 	2016-04-06 17:12:46 	[align_bwa] 	reads aligned = 163810996
INFO 	2016-04-06 17:12:46 	[align_bwa] 	reads unique = 135352176
INFO 	2016-04-06 17:12:52 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-04-06 17:13:23 	[align_bwa] 	step time for completion (seconds) = 11209

INFO 	2016-04-06 17:13:25 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-04-06 17:19:02 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	estimated genome size = 3030078881
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	estimated average read density per bp = 0.044670
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	total tags = 135352176.0
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	total_positions = 126960636
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	avg. tag length = 48.6
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	median tags per position = 1
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	avg. tags per position = 1.066
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	fragment length estimate = 220
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	peak width estimate = 231
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	autocorrelation: same strand fold enrichment = 1.2
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	autocorrelation: diff strand fold enrichment = 1.2
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	autocorrelation: same-to-diff strand fold enrichment = 1.0
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	avg. fragment GC% = 47.30
INFO 	2016-04-06 17:47:12 	[make_tag_directory] 	avg. expected GC% = 40.61
INFO 	2016-04-06 17:47:30 	[make_tag_directory] 	ChIP-seq metrics calculated with Homer added to metadata
TIME 	2016-04-06 17:47:30 	[make_tag_directory] 	step time for completion (seconds) = 2045

INFO 	2016-04-06 17:47:31 	[make_bigbed] 	make BigBed file
TIME 	2016-04-06 17:53:37 	[make_bigbed] 	step time for completion (seconds) = 366

INFO 	2016-04-06 17:53:48 	[calculate_rpms] 	generate reads pe million profile (RPM) fragment profile
INFO 	2016-04-06 17:53:48 	[calculate_rpms] 	get fragment length estimate (l) as calculated in the 'make_tag_directory' step
INFO 	2016-04-06 17:53:48 	[calculate_rpms] 	fragment length estimate = 220
INFO 	2016-04-06 17:53:48 	[calculate_rpms] 	fragment length correction = 220
INFO 	2016-04-06 17:53:48 	[calculate_rpms] 	the correction will be used if the estimate is not reliable
