
INFO 	2016-04-06 15:00:25 	[trim_reads_trimmomatic] 	paths to read1 saved to metadata database
INFO 	2016-04-06 15:00:25 	[trim_reads_trimmomatic] 	sequencing type = SE
INFO 	2016-04-06 15:00:25 	[trim_reads_trimmomatic] 	trimming adapter sequences for HiSeq, NextSeq or HiSeq
INFO 	2016-04-06 15:00:25 	[trim_reads_trimmomatic] 	trimming low-quality reads ends using trimmomatic's recommended practices
INFO 	2016-04-06 15:26:03 	[trim_reads_trimmomatic] 	parse step log to extract generated metadata
INFO 	2016-04-06 15:26:03 	[trim_reads_trimmomatic] 	reads after trimming = 90078918
INFO 	2016-04-06 15:26:13 	[trim_reads_trimmomatic] 	trimmomatic parameters and numbe of trimmed reads added to metadata
INFO 	2016-04-06 15:26:13 	[trim_reads_trimmomatic] 	trimmed reads are in /users/GR/mb/jquilez/data/chipseq/samples/gv_053_01_01_chipseq/fastqs_processed/trimmomatic/single_end
TIME 	2016-04-06 15:26:13 	[trim_reads_trimmomatic] 	step time for completion (seconds) = 1582

INFO 	2016-04-06 15:26:14 	[align_bwa] 	align single-end reads with BWA
INFO 	2016-04-06 15:26:14 	[align_bwa] 	alignments are converted to BAM, sorted by genomic coordinates and multi-mappings filtered out
[main] Version: 0.7.12-r1039
[main] CMD: /software/mb/el6.3/bwa/bwa-0.7.12/bwa mem -t 8 -M -R @RG\tID:'gv_053_01_01_chipseq'\tLB:'gv_053_01_01_chipseq'\tPL:illumina\tPU:'gv_053_01_01_chipseq'\tSM:'gv_053_01_01_chipseq' -v 0 /users/GR/mb/jquilez/assemblies/homo_sapiens/hg38_mmtv/ucsc/hg38_mmtv.fa /users/GR/mb/jquilez/data/chipseq/samples/gv_053_01_01_chipseq/fastqs_processed/trimmomatic/single_end/gv_053_01_01_chipseq_read1.fastq.gz
[main] Real time: 3628.765 sec; CPU: 27673.054 sec
[bam_sort_core] merging from 43 files...
INFO 	2016-04-06 16:51:19 	[align_bwa] 	reads aligned = 90078931
INFO 	2016-04-06 16:51:19 	[align_bwa] 	reads unique = 75314858
INFO 	2016-04-06 16:51:21 	[align_bwa] 	path to genome sequence FASTA and number of (uniquely) aligned reads added to metadata
TIME 	2016-04-06 16:51:34 	[align_bwa] 	step time for completion (seconds) = 5120

INFO 	2016-04-06 16:51:35 	[make_tag_directory] 	converting BAM to BED --required for making tag directory
INFO 	2016-04-06 16:54:22 	[make_tag_directory] 	make tag directory with HOMER
INFO 	2016-04-06 17:04:31 	[make_tag_directory] 	parse step log to extract generated metadata
INFO 	2016-04-06 17:04:31 	[make_tag_directory] 	estimated genome size = 3030076435
INFO 	2016-04-06 17:04:31 	[make_tag_directory] 	estimated average read density per bp = 0.024856
